year,article,title,clause_number,content,has_fine,fine_amount,fine_range,violations
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",1,"1. Thanh tra viên, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đang thi hành 
công vụ có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 400.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
d) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a và c khoản 1 Điều 4 Nghị 
định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 400.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá; Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a và c khoản 1 Điều 4 Nghị"
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",2,"2. Chánh Thanh tra Sở Giao thông vận tải, Chánh Thanh tra Sở Tài nguyên và Môi trường, 
Chánh Thanh tra Cục Hàng không Việt Nam, Chánh Thanh tra Cục Hàng hải Việt Nam, Thủ 
trưởng cơ quan quản lý đường bộ ở khu vực thuộc Tổng cục Đường bộ Việt Nam, Trưởng đoàn 
thanh tra chuyên ngành của Sở Giao thông vận tải, Trưởng đoàn thanh tra chuyên ngành của Sở 
Tài nguyên và Môi trường, Trưởng đoàn thanh tra chuyên ngành của Tổng cục Môi trường, 
Trưởng đoàn thanh tra chuyên ngành của Tổng cục Đường bộ Việt Nam, Trưởng đoàn thanh tra 
chuyên ngành của Cục Đường sắt Việt Nam, Trưởng đoàn thanh tra chuyên ngành của cơ quan 
quản lý đường bộ ở khu vực thuộc Tổng cục Đường bộ Việt Nam có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
37.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 20.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",3,"3. Trưởng đoàn thanh tra chuyên ngành của Bộ Giao thông vận tải, Trưởng đoàn thanh tra 
chuyên ngành của Bộ Tài nguyên và Môi trường, Cục trưởng Cục kiểm soát ô nhiễm có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 28.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
52.500.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền, sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 28.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền, sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",4,"4. Chánh Thanh tra Bộ Giao thông vận tải, Chánh Thanh tra Bộ Tài nguyên và Môi trường, Tổng 
cục trưởng Tổng cục Môi trường, Tổng cục trưởng Tổng cục Đường bộ Việt Nam, Cục trưởng 
Cục Đường sắt Việt Nam, Cục trưởng Cục Hàng hải Việt Nam, Cục trưởng Cục Hàng không 
Việt Nam, Cục trưởng Cục Đường thủy nội địa Việt Nam có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và 
75.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường sắt; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại khoản 1 Điều 4 Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 40.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ và; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính;"
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",5,"5. Trưởng đại diện Cảng vụ hàng hải, Trưởng đại diện Cảng vụ hàng không, Trưởng đại diện 
Cảng vụ đường thủy nội địa có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 10.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ.",False,,,Phạt cảnh cáo;; Phạt tiền đến 10.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ.
2019,77,"Thẩm quyền xử phạt của Thanh tra chuyên ngành, Cảng vụ hàng hải, Cảng vụ",6,"6. Giám đốc Cảng vụ hàng hải, Giám đốc Cảng vụ hàng không, Giám đốc Cảng vụ đường thủy 
nội địa thuộc Cục Đường thủy nội địa Việt Nam có quyền: 
a) Phạt cảnh cáo; 
b) Phạt tiền đến 25.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ; 
c) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có 
thời hạn; 
d) Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá 
mức xử phạt tiền được quy định tại điểm b khoản này; 
đ) Áp dụng các biện pháp khắc phục hậu quả quy định tại các điểm a, b, c, đ và e khoản 1 Điều 4 
Nghị định này.",False,,,"Phạt cảnh cáo;; Phạt tiền đến 25.000.000 đồng đối với hành vi vi phạm trong lĩnh vực giao thông đường bộ;; Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn hoặc đình chỉ hoạt động có; Tịch thu tang vật, phương tiện được sử dụng để vi phạm hành chính có giá trị không vượt quá"
2019,78,Nguyên tắc xác định thẩm quyền xử phạt vi phạm hành chính và áp dụng biện,1,"1. Nguyên tắc xác định thẩm quyền xử phạt vi phạm hành chính và áp dụng biện pháp khắc phục 
hậu quả trong lĩnh vực giao thông đường bộ, đường sắt thực hiện theo quy định tại Điều 52 của 
Luật Xử lý vi phạm hành chính.",False,,,
2019,78,Nguyên tắc xác định thẩm quyền xử phạt vi phạm hành chính và áp dụng biện,2,"2. Thẩm quyền xử phạt vi phạm hành chính của những chức danh được quy định tại các Điều 75, 
76 và 77 của Nghị định này là thẩm quyền áp dụng đối với một hành vi vi phạm hành chính của 
cá nhân; trong trường hợp phạt tiền, thẩm quyền xử phạt tổ chức gấp 02 lần thẩm quyền xử phạt 
cá nhân tương ứng với từng lĩnh vực.",False,,,
2019,78,Nguyên tắc xác định thẩm quyền xử phạt vi phạm hành chính và áp dụng biện,3,"3. Đối với những hành vi vi phạm có quy định áp dụng hình thức xử phạt bổ sung tước quyền sử 
dụng giấy phép, chứng chỉ hành nghề có thời hạn thì trong các chức danh quy định tại khoản 2, 
khoản 3 Điều 75; khoản 4, khoản 5, khoản 6 Điều 76; khoản 2, khoản 3, khoản 4, khoản 6 Điều 
77 của Nghị định này, chức danh nào có thẩm quyền xử phạt vi phạm hành chính đối với hành vi 
đó cũng có quyền xử phạt tước quyền sử dụng giấy phép hoặc chứng chỉ hành nghề đối với 
người vi phạm.",False,,,
2019,79,Thẩm quyền lập biên bản vi phạm hành chính,1,"1. Thẩm quyền lập biên bản vi phạm hành chính trong lĩnh vực giao thông đường bộ bao gồm: 
a) Các chức danh có thẩm quyền xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ 
được quy định tại các Điều 75, 76 và 77 của Nghị định này; 
b) Công chức, viên chức được giao nhiệm vụ tuần kiểm có quyền lập biên bản đối với các hành 
vi xâm phạm kết cấu hạ tầng giao thông đường bộ; lấn chiếm, sử dụng trái phép đất của đường 
bộ và hành lang an toàn giao thông đường bộ; 
c) Công an viên có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trong phạm vi 
quản lý của địa phương; 
d) Công chức thuộc Thanh tra Sở Giao thông vận tải đang thi hành công vụ, nhiệm vụ có thẩm 
quyền lập biên bản đối với các hành vi vi phạm xảy ra trong phạm vi địa bàn quản lý của Thanh 
tra Sở Giao thông vận tải; 
đ) Công chức, viên chức thuộc Cảng vụ hàng hải, Cảng vụ hàng không, Cảng vụ đường thủy nội 
địa đang thi hành công vụ, nhiệm vụ có thẩm quyền lập biên bản đối với các hành vi vi phạm 
quy định tại điểm a khoản 1, khoản 3, khoản 5 Điều 28 Nghị định này khi xảy ra trong phạm vi 
địa bàn quản lý của cảng vụ.",False,,,"Các chức danh có thẩm quyền xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ; Công chức, viên chức được giao nhiệm vụ tuần kiểm có quyền lập biên bản đối với các hành; Công an viên có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trong phạm vi; Công chức thuộc Thanh tra Sở Giao thông vận tải đang thi hành công vụ, nhiệm vụ có thẩm"
2019,79,Thẩm quyền lập biên bản vi phạm hành chính,2,"2. Thẩm quyền lập biên bản vi phạm hành chính trong lĩnh vực giao thông đường sắt bao gồm: 
a) Các chức danh có thẩm quyền xử phạt vi phạm hành chính trong lĩnh vực giao thông đường 
sắt được quy định tại các Điều 75, 76 và 77 của Nghị định này; 
b) Trưởng tàu có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trên tàu; 
c) Công an viên có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trong phạm vi 
quản lý của địa phương. 
Mục 2. THỦ TỤC XỬ PHẠT",False,,,Các chức danh có thẩm quyền xử phạt vi phạm hành chính trong lĩnh vực giao thông đường; Trưởng tàu có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trên tàu;; Công an viên có thẩm quyền lập biên bản đối với các hành vi vi phạm xảy ra trong phạm vi
2019,80,"Thủ tục xử phạt đối với chủ phương tiện, người điều khiển phương tiện vi phạm",1,"1. Trong trường hợp chủ phương tiện vi phạm có mặt tại nơi xảy ra vi phạm, thì người có thẩm 
quyền xử phạt lập biên bản vi phạm hành chính và ra quyết định xử phạt hành vi vi phạm hành 
chính theo các điểm, khoản tương ứng của Điều 30 Nghị định này.",False,,,
2019,80,"Thủ tục xử phạt đối với chủ phương tiện, người điều khiển phương tiện vi phạm",2,"2. Trong trường hợp chủ phương tiện vi phạm không có mặt tại nơi xảy ra vi phạm, thì người có 
thẩm quyền xử phạt căn cứ vào hành vi vi phạm để lập biên bản vi phạm hành chính đối với chủ 
phương tiện và tiến hành xử phạt theo quy định của pháp luật, người điều khiển phương tiện phải 
ký vào biên bản vi phạm hành chính với tư cách là người chứng kiến và được chấp hành quyết 
định xử phạt thay cho chủ phương tiện.",False,,,
2019,80,"Thủ tục xử phạt đối với chủ phương tiện, người điều khiển phương tiện vi phạm",3,"3. Đối với những hành vi vi phạm mà cùng được quy định tại các điều khác nhau của Chương II 
Nghị định này, trong trường hợp đối tượng vi phạm trùng nhau thì xử phạt như sau: 
a) Các hành vi vi phạm quy định về biển số, Giấy đăng ký xe, Giấy chứng nhận đăng ký xe tạm 
thời quy định tại Điều 16 (điểm c khoản 3; điểm a, điểm b khoản 4; điểm a, điểm d, điểm đ 
khoản 5), Điều 17 (điểm b khoản 1; khoản 2; điểm a khoản 3), Điều 19 (điểm a khoản 1; điểm a, 
điểm d, điểm đ, điểm e khoản 2) và các hành vi vi phạm tương ứng quy định tại Điều 30 (điểm c 
khoản 4; điểm g, điểm h, điểm k khoản 5; điểm đ, điểm m khoản 7; điểm e, điểm g khoản 8), 
trong trường hợp chủ phương tiện là người trực tiếp điều khiển phương tiện thì bị xử phạt theo 
quy định tại các điểm, khoản tương ứng của Điều 30 Nghị định này; 
b) Các hành vi vi phạm quy định về Giấy chứng nhận, tem kiểm định an toàn kỹ thuật và bảo vệ 
môi trường của xe quy định tại Điều 16 (điểm c khoản 4; điểm đ, điểm e khoản 5), Điều 19 
(điểm đ khoản 1; điểm c, điểm e khoản 2) và các hành vi vi phạm tương ứng quy định tại Điều 
30 (điểm b, điểm e khoản 8; điểm c khoản 9), trong trường hợp chủ phương tiện là người trực 
tiếp điều khiển phương tiện thì bị xử phạt theo quy định tại các điểm, khoản tương ứng của Điều 
30 Nghị định này; 
c) Các hành vi vi phạm quy định về thời gian lái xe, phù hiệu (biển hiệu) quy định tại Điều 23 
(điểm d khoản 6, điểm b khoản 7), Điều 24 (điểm b khoản 5, điểm d khoản 6) và các hành vi vi 
phạm tương ứng quy định tại Điều 30 (điểm d khoản 8, điểm h khoản 9), trong trường hợp chủ 
phương tiện là người trực tiếp điều khiển phương tiện thì bị xử phạt theo quy định tại các điểm, 
khoản tương ứng của Điều 30 Nghị định này; 
d) Các hành vi vi phạm quy định về niên hạn sử dụng của phương tiện quy định tại Điều 16 
(điểm b khoản 5) và các hành vi vi phạm tương ứng quy định tại Điều 28 (điểm i khoản 6), Điều 
30 (điểm đ khoản 8), trong trường hợp chủ phương tiện hoặc cá nhân kinh doanh vận tải là người 
trực tiếp điều khiển phương tiện thì bị xử phạt theo quy định tại điểm i khoản 6 Điều 28 hoặc 
điểm đ khoản 8 Điều 30 của Nghị định này; 
đ) Các hành vi vi phạm quy định về kích thước thùng xe, khoang chở hành lý (hầm xe), lắp thêm 
hoặc tháo bớt ghế, giường nằm trên xe ô tô quy định tại Điều 16 (điểm đ, điểm e khoản 3) và các 
hành vi vi phạm tương ứng quy định tại Điều 30 (điểm e, điểm g khoản 9), trong trường hợp chủ 
phương tiện là người trực tiếp điều khiển phương tiện thì bị xử phạt theo quy định tại các điểm, 
khoản tương ứng của Điều 30 Nghị định này; 
e) Các hành vi vi phạm quy định về lắp đặt, sử dụng thiết bị giám sát hành trình, camera trên xe 
ô tô quy định tại Điều 23 (điểm g, điểm p khoản 5; điểm đ khoản 6), Điều 24 (điểm a, điểm c 
khoản 3; điểm c khoản 5) và các hành vi vi phạm tương ứng quy định tại Điều 28 (điểm đ, điểm 
o khoản 6), trong trường hợp cá nhân kinh doanh vận tải là người trực tiếp điều khiển phương 
tiện thì bị xử phạt theo quy định tại các điểm, khoản tương ứng của Điều 28 Nghị định này; 
g) Các hành vi vi phạm quy định về dây an toàn, hướng dẫn cho hành khách về an toàn giao 
thông, thoát hiểm khi xảy ra sự cố trên xe quy định tại Điều 23 (điểm m, điểm n khoản 3) và các 
hành vi vi phạm tương ứng quy định tại Điều 28 (điểm h khoản 2, điểm q khoản 4), trong trường 
hợp cá nhân kinh doanh vận tải là người trực tiếp điều khiển phương tiện thì bị xử phạt theo quy 
định tại các điểm, khoản tương ứng của Điều 28 Nghị định này; 
h) Các hành vi vi phạm quy định về niêm yết hành trình chạy xe quy định tại Điều 23 (điểm k 
khoản 3) và hành vi vi phạm tương ứng quy định tại Điều 28 (điểm b khoản 4), trong trường hợp 
cá nhân kinh doanh vận tải là người trực tiếp điều khiển phương tiện thì bị xử phạt theo quy định 
tại điểm b khoản 4 Điều 28 của Nghị định này; 
i) Các hành vi vi phạm quy định về hành trình chạy xe, giá cước quy định tại Điều 23 (điểm c, 
điểm l khoản 3), Điều 31 (khoản 2, khoản 3) và các hành vi vi phạm tương ứng quy định tại Điều 
28 (điểm d khoản 6), trong trường hợp cá nhân kinh doanh vận tải là người trực tiếp điều khiển 
phương tiện hoặc là nhân viên phục vụ trên xe thì bị xử phạt theo quy định tại điểm d khoản 6 
Điều 28 của Nghị định này; 
k) Các hành vi vi phạm quy định về đón, trả khách; nhận, trả hàng quy định tại Điều 23 (điểm a 
khoản 7), Điều 24 (điểm c khoản 6) và các hành vi vi phạm tương ứng quy định tại Điều 28 
(điểm i khoản 7), trong trường hợp cá nhân kinh doanh vận tải là người trực tiếp điều khiển 
phương tiện thì bị xử phạt theo quy định tại điểm i khoản 7 Điều 28 của Nghị định này; 
l) Các hành vi vi phạm quy định về kinh doanh vận tải hành khách theo hợp đồng, kinh doanh 
vận tải khách du lịch quy định tại Điều 23 (điểm h, điểm n, điểm q khoản 5) và các hành vi vi 
phạm tương ứng quy định tại Điều 28 (điểm p khoản 4, điểm m khoản 6), trong trường hợp cá 
nhân kinh doanh vận tải là người trực tiếp điều khiển phương tiện thì bị xử phạt theo quy định tại 
các điểm, khoản tương ứng của Điều 28 Nghị định này; 
m) Các hành vi vi phạm quy định về kinh doanh vận tải hành khách bằng xe taxi quy định tại 
Điều 23 (điểm i, điểm o, điểm p khoản 3) và các hành vi vi phạm tương ứng quy định tại Điều 28 
(điểm n, điểm q khoản 6), trong trường hợp cá nhân kinh doanh vận tải là người trực tiếp điều 
khiển phương tiện thì bị xử phạt theo quy định tại các điểm, khoản tương ứng của Điều 28 Nghị 
định này; 
n) Các hành vi vi phạm quy định về chở hàng siêu trường, siêu trọng, chở quá khổ, quá tải, quá 
số người quy định tại Điều 23, Điều 24, Điều 25, Điều 33 và các hành vi vi phạm tương ứng quy 
định tại Điều 30, trong trường hợp chủ phương tiện là người trực tiếp điều khiển phương tiện thì 
bị xử phạt theo quy định tại Điều 30 của Nghị định này.",False,,,"Các hành vi vi phạm quy định về biển số, Giấy đăng ký xe, Giấy chứng nhận đăng ký xe tạm; Các hành vi vi phạm quy định về Giấy chứng nhận, tem kiểm định an toàn kỹ thuật và bảo vệ; Các hành vi vi phạm quy định về thời gian lái xe, phù hiệu (biển hiệu) quy định tại Điều 23; Các hành vi vi phạm quy định về niên hạn sử dụng của phương tiện quy định tại Điều 16; , lắp thêm; Các hành vi vi phạm quy định về lắp đặt, sử dụng thiết bị giám sát hành trình, camera trên xe; Các hành vi vi phạm quy định về dây an toàn, hướng dẫn cho hành khách về an toàn giao; Các hành vi vi phạm quy định về niêm yết hành trình chạy xe quy định tại Điều 23 (điểm k; Các hành vi vi phạm quy định về hành trình chạy xe, giá cước quy định tại Điều 23 (điểm c,; Các hành vi vi phạm quy định về đón, trả khách; nhận, trả hàng quy định tại Điều 23 (điểm a; Các hành vi vi phạm quy định về kinh doanh vận tải hành khách theo hợp đồng, kinh doanh; Các hành vi vi phạm quy định về kinh doanh vận tải hành khách bằng xe taxi quy định tại; Các hành vi vi phạm quy định về chở hàng siêu trường, siêu trọng, chở quá khổ, quá tải, quá"
